Text,Label,OriginalLabel,PredictedLabel,Mean,Std,EditedStd
배송도빠르고 기사님들도친절하고 티비도너무좋넹르,,2.0,2.0,"[-2.837247610092163, -2.9277966022491455, 7.2444281578063965]","[0.12226426601409912, 0.1128941997885704, 0.16297422349452972]","[0.009370066225528717, 0.0, 0.05008002370595932]"
"[내돈내산 TV 사용후기]본가 집 안방에 둘 서브 티비 겸 부모님 선물로 사드릴만한 가성비 좋은 32인치 TV 찾으려고 이것저것 비교해보다가 가격, 품질, 상품평, 이벤트 등 모든 면을 따져봤을 때 이노스TV 만한 게 없는 거 같아서 구매했어요.택배 받기 전에는 깨질 위험이 큰 제품이다보니까 걱정을 많이 했는데, 그런 걱정 하지 않아도 될 정도로 스트로폼으로 꼼꼼하게 잘 포장되어 있더라구요.택배도 2~3일 정도 지나니 와서 금방 받아 볼 수 있어서 좋았어요!32인치라고 해서 작을 거라고만 생각했는데 받고나니 생각보다 크더라구요.티비 볼 때 아주 몰입감이 좋더군요. (원래 TV는 거거익선이라고 크면 클수록 좋다고들 하잖아요ㅎㅎ)부모님이 보시더니 엄청 비싼 거 아니야..? 라며 좋아하시길래 열심히 발품 팔아가면서 여기저기 알아 본 보람이 있구나 하고 넘나 뿌듯했어요!!!누구나 쉽게 설치 할 수 있을 만큼 간단하고 빠르게 할 수 있었어요.집에 동축 케이블이 있었던지라 바로 연결해 티비를 켜봤는데 WOW!!! 이거 서브티비 맞아..?? 할 정도로 화질이 깨끗하니 좋더라구요. 역시 LG 패널의 위엄인가..!!!거실에 S사 티비가 있는데 그거랑 맘 먹을 정도 굿굿~bb대기업 제품 저리가라임~ 중소기업 제품들은 질이 많이 떨어지는 거 아닌가하고 내심 걱정했던 내 자신 반성해..사운드가 좀 별로다라는 몇몇 후기들을 봤었어서 사운드 부분을 한번 체크해 봤는데, 소리가 뒤에서 나와 작게 들리긴 했지만 막상 소리를 크게 키우고 보니 티비 보는데에는 문제 될 게 없었어요.리모컨으로 채널 변속이 살짝 느린 편이라 채널이 나오는데 조금 기다려야 하지만 10~20초도 아니고 충분히 기다릴 수 있을 정도구요.티비 올려 둘 티비 장식장도 티비 구매할 때 같은 날 구입했는데, 사이즈도 잘 맞고 이노스 32인치 TV 와도 아주 잘 어울리더라구요.부모님 선물로 산 것이지만 너무 만족스러운 제품을 산 것 같아서 오히려 제가 선물을 받은 기분이에요.제 나름대로 이노스 32인치TV 를 선택하게 된 이유들을 알려드릴게요!!첫번째. 가격은 적당한가? 두말 할 것도 없이 가격적인 면에서 정말 마음에 들었어요. 쿠폰 적용까지 되니 더 저렴하게 살 수 있었어요.두번째. 화질이 좋은가? 중소기업 제품들은 화소가 많이 떨어지는 거 아닌가 하고 걱정을 했었는데 이건 내 편견이였구나! 하는 생각이 딱 들더라구요. LG 패널을 사용했다고 해서 믿고 볼 수 있을 것 같았어요.세번째. A/S 대처가 빠르고 괜찮은가? 보통 중소기업들이 A/S 측면에서 혹평을 받는다는 얘기를 많이 들었었는데 A/S 후기들을 보면 나름 응대도 빠르고 대처도 잘 해주신다고 하더라구요. 솔직히 A/S 부분은 아직 제가 A/S 를 받아보지 않았기 때문에 나중에 말씀드리도록 할게요~근데 어느 회사마다 A/S 할 떄 밟는 절차가 있기 때문에 거의 비슷비슷할 거라고 생각이 됩니다.네번째. 에너지 소비효율은 몇 등급인가? 사기 전에 에너지 소비효율이 3등급이라 많이 고민을 하긴 했었는데, 막상 1등급과 따져보니 그렇게 큰 차이가 없을 뿐더러, 직접 확인을 해보고 몇 일 써본 결과 품질이 좋은 제품이라는 걸 알고 그건 크게 신경 쓰이지 않았구요.마지막으로 제가 정말 정말 마음에 들었던 건 이벤트적인 부분도 빼놓지 않고 이노스TV 구매자 누구나 다양한 이벤트 참여로 혜택을 마구마구 주시려고 하는 것부터 정말 이 회사는 찐이구나~ 싶었어요!!그러니 앞으로도 다양한 이벤트 많이 부탁드려요.이노스 직원분들~ 적게 일하고 많이 버세요~^^가성비 좋은 TV 찾거나 TV 살 계획 있으신 분들 이노스 왕 추천드려요!",,2.0,1.0,"[-3.977344274520874, 5.345479965209961, -2.4477782249450684]","[0.15603987872600555, 0.14439162611961365, 0.1720440685749054]","[0.011648252606391907, 0.0, 0.027652442455291748]"
아~~너무 귀여워저는 요~~작은 마스크를 사용할만한 아이는 없지만..텐텐마스크를 사보니 어른이 착용해도 너무이쁜데..아이들이 착용하면 정말 너무 이쁠꺼같아서..유치원하는 친구주려고 구입했습니다..색상이 ..정말 병아리같이 이쁘고..안에 보플도 안생길꺼같구우선 다른 마스크에비해 앞이 약간 봉긋해서아이들 숨쉬는데 정말 편할것같아요..단체로 아이들이 쓰고 소풍가면 완전 이쁠꺼같아요.병아리들~~ 마스크에 천사모양도 정말 너무이뻐요~,,2.0,2.0,"[-0.6780420541763306, -2.8421270847320557, 5.088499069213867]","[0.14661487936973572, 0.14501261711120605, 0.16283218562602997]","[0.001602262258529663, 0.0, 0.017819568514823914]"
다시 구매했습니다! 요즘은 마스크 선물이 많아서 '있는것부터 쓰고 사자'라고 생각했는데 결국은 다 쓰기전에 불편해서 다나마스크로 돌아오게되네요..! 이것만큼 숨쉬기 편하고 널널한데 가성비좋은걸 못찾은것같아요! 마스크 쓰고 말하는 직업이라 94는 정말 답답한데 사이즈까지 딱맞으면 정말 힘들거든요...후후 남자가 쓰기에도 넉넉해서 저는 마스크랑 입사이 공간이 생기니 좋더라구요! 일반 덴탈마스크가 당연히 숨쉬기도 제일 편하지만..돌파감염이다 뭐다 아직은 94를 껴야한다고 생각하니 다나 에어숨이 저한텐 제일 안성맞춤이네요!,,2.0,1.0,"[-2.5136334896087646, 4.911590099334717, -3.7469239234924316]","[0.16089288890361786, 0.14060425758361816, 0.14514070749282837]","[0.020288631319999695, 0.0, 0.004536449909210205]"
"이거써본지 한달이 훨신 넘엇네요 !첨에 저도 누가 줘서 썻는데 너무 조아서 바로 구매햇어요그리고 주변 지인들에게 하나씩 나눠 줬는데 다들 너무 좋다고 귀가 편하고 숨쉬기 좋다고 하네요저희 가족들도 다 이걸로 써요!!글구 여자들 덴탈마스크 쓰면 입술이 다 마 묻어나는데 요거 쓰면 안묻어요 !! 얼굴형도 이뻐보고 좋아요저는 새부리형이 제 얼굴형에는 안이뻐보이더라구오 근데 다나 마스크를 쓰니까 너무 찰떡 ,,,🥰감사합니다!!! 또 살거에용",,2.0,2.0,"[-1.6141204833984375, -2.3641185760498047, 5.391856670379639]","[0.1489584594964981, 0.12909100949764252, 0.14182986319065094]","[0.01986744999885559, 0.0, 0.012738853693008423]"
저는 여기 마스크 아니면 안(못) 씁니다! 연차 사유: 다나 마스크 다 써서 못 감 .? 장난이구요! 그 만큼 아주 좋다는 뜻 입니다. 귀가 하나도 안파요!!!! 주변에 마구마구 소문내고 다닙니다. 블로그에 후기도 쓰려고 해용. 아… 코로나 언제 사라질까요? 이젠 너나 할거 없이 다 걸리고 있네요. 건강하게만 얌전하게만 왔다 갔음 하는 바램입니다. 모두 건강하세요.,,2.0,1.0,"[-3.8908307552337646, 5.4608845710754395, -2.6095027923583984]","[0.1523679494857788, 0.1877463161945343, 0.1638270914554596]","[0.0, 0.03537836670875549, 0.011459141969680786]"
이쁨 멋스러운 핏감,,2.0,2.0,"[-3.262805700302124, -2.3858978748321533, 6.696199893951416]","[0.1286061555147171, 0.13329097628593445, 0.13024036586284637]","[0.0, 0.004684820771217346, 0.0016342103481292725]"
좋습니다 ㅎㅎ 잘입을게용,,2.0,2.0,"[-3.0556800365448, -2.868838310241699, 7.329160213470459]","[0.12718132138252258, 0.11989594995975494, 0.15986941754817963]","[0.007285371422767639, 0.0, 0.03997346758842468]"
"남자친구 선물로 샀습니다.
근데 생각보다 크네요~",,2.0,1.0,"[-4.180777549743652, 5.536627292633057, -2.153615951538086]","[0.15276068449020386, 0.16426366567611694, 0.14411935210227966]","[0.008641332387924194, 0.02014431357383728, 0.0]"
배송부터~ 한달이지난 지금까지 모든게 만족이에요^^,,2.0,2.0,"[-2.795501708984375, -3.100534439086914, 7.393431186676025]","[0.11844994872808456, 0.12681803107261658, 0.14945173263549805]","[0.0, 0.008368082344532013, 0.031001783907413483]"
무난무난하게 막 입기 좋네요 ㅎㅎ,,2.0,2.0,"[-2.9563357830047607, -2.9557695388793945, 7.332376003265381]","[0.11722295731306076, 0.1324952095746994, 0.14084583520889282]","[0.0, 0.015272252261638641, 0.023622877895832062]"
잘입고 있습니다~!,,2.0,2.0,"[-3.2036609649658203, -2.7355284690856934, 6.982137680053711]","[0.1227620393037796, 0.12212047725915909, 0.15921512246131897]","[0.0006415620446205139, 0.0, 0.03709464520215988]"
183인데 전혀 작다고 느껴지지 않았어요 ! 예뻐요,,2.0,2.0,"[-3.2074849605560303, -2.6496992111206055, 6.934906005859375]","[0.1310742050409317, 0.1264830231666565, 0.14684893190860748]","[0.0045911818742752075, 0.0, 0.02036590874195099]"
패셔니스타같아요 키큰분만,,2.0,2.0,"[-3.496278762817383, -2.2665114402770996, 6.688228130340576]","[0.13506735861301422, 0.124156653881073, 0.16029462218284607]","[0.010910704731941223, 0.0, 0.03613796830177307]"
핏이아주맘에 들어요 커플로샀어요,,2.0,2.0,"[-3.0295746326446533, -2.9301178455352783, 7.307618618011475]","[0.11564914137125015, 0.11667468398809433, 0.13866287469863892]","[0.0, 0.0010255426168441772, 0.023013733327388763]"
너무 편하고 좋아요 ㅎㅎ,,2.0,2.0,"[-2.7345736026763916, -3.1828198432922363, 7.322370529174805]","[0.11192009598016739, 0.1147148385643959, 0.14054420590400696]","[0.0, 0.0027947425842285156, 0.02862410992383957]"
엄청 예뻐요 마음에들어요!!,,2.0,2.0,"[-2.864065170288086, -3.1127655506134033, 7.408829212188721]","[0.13615112006664276, 0.10903022438287735, 0.16420574486255646]","[0.02712089568376541, 0.0, 0.05517552047967911]"
"배송도 엄청빠르고 핏도너무좋아요
176-70입니다 M사이즈",,2.0,2.0,"[-3.4220354557037354, -2.7266950607299805, 7.133767127990723]","[0.13768772780895233, 0.12341693788766861, 0.137710303068161]","[0.014270789921283722, 0.0, 0.014293365180492401]"
상품배송이 진짜 빨라요 ㅜ ㅜ 하루만에 도착 실화냐구요 ~~! 남자친구가 키가 커서 롱코트만 좋아하는데 183기준 딱 예쁜핏입니다 👍🏻,,2.0,2.0,"[-2.8552029132843018, -2.251816987991333, 6.238508224487305]","[0.14813371002674103, 0.11987777799367905, 0.1353875696659088]","[0.02825593203306198, 0.0, 0.015509791672229767]"
남친이랑 같이 입으려고 샀어요,,2.0,2.0,"[-2.7909417152404785, -3.0198428630828857, 7.243161201477051]","[0.11479730904102325, 0.12257688492536545, 0.14497141540050507]","[0.0, 0.007779575884342194, 0.03017410635948181]"
좋아요 제가 생각했던 딱 그핏이네요 굿,,2.0,2.0,"[-3.230727195739746, -2.6833081245422363, 6.894466400146484]","[0.1390276849269867, 0.13313059508800507, 0.13395635783672333]","[0.005897089838981628, 0.0, 0.0008257627487182617]"
너무 좋아요 맘에 들어요 ㅎㅎ,,2.0,2.0,"[-2.854404926300049, -3.124786376953125, 7.364926815032959]","[0.11072997748851776, 0.12992119789123535, 0.16774269938468933]","[0.0, 0.01919122040271759, 0.05701272189617157]"
좋아요~툭걸쳐도멋스럽네요,,2.0,2.0,"[-3.7794573307037354, 1.2378164529800415, 1.6661893129348755]","[0.17099110782146454, 0.1530390977859497, 0.15952758491039276]","[0.01795201003551483, 0.0, 0.006488487124443054]"
아주 좋아요 인생코트,,2.0,2.0,"[-3.213630437850952, -2.863969326019287, 7.233017444610596]","[0.11655150353908539, 0.10563521832227707, 0.14834758639335632]","[0.010916285216808319, 0.0, 0.042712368071079254]"
은근 세련된 멋이네요,,2.0,2.0,"[-3.010049343109131, -2.976813316345215, 7.314991474151611]","[0.11822883784770966, 0.1268364042043686, 0.12653416395187378]","[0.0, 0.008607566356658936, 0.008305326104164124]"
오버핏 사이즌데 기장감 너무 좋아요,,2.0,2.0,"[-3.1630117893218994, -2.8525147438049316, 7.311553955078125]","[0.11950413137674332, 0.1325279176235199, 0.14724062383174896]","[0.0, 0.01302378624677658, 0.027736492455005646]"
아주 좋아요!!!!!!!,,2.0,2.0,"[-3.1395785808563232, -2.891848087310791, 7.298995494842529]","[0.12693987786769867, 0.11890322715044022, 0.14238274097442627]","[0.008036650717258453, 0.0, 0.023479513823986053]"
구김이 조금 있는데 전체적으로 만족합니다,,2.0,2.0,"[-2.6420087814331055, -3.1816840171813965, 7.310780048370361]","[0.13063307106494904, 0.12765590846538544, 0.14468909800052643]","[0.0029771625995635986, 0.0, 0.01703318953514099]"
"굉장이 오버핏이나
원하는 컬러와 핏입니다 감사합니다",,2.0,2.0,"[-2.9063024520874023, -2.863522529602051, 7.252202033996582]","[0.11778802424669266, 0.13016416132450104, 0.13290701806545258]","[0.0, 0.01237613707780838, 0.015118993818759918]"
이뿌고 배송 굿잡 개빠름,,2.0,2.0,"[-3.1994354724884033, -2.8443808555603027, 7.243730545043945]","[0.1130368635058403, 0.12174536287784576, 0.13049812614917755]","[0.0, 0.008708499372005463, 0.01746126264333725]"
처음 입어보는 트렌치코트인데 만족스러워요!,,2.0,2.0,"[-3.7002108097076416, -2.2939789295196533, 6.97812557220459]","[0.13782835006713867, 0.11608780920505524, 0.14139258861541748]","[0.021740540862083435, 0.0, 0.025304779410362244]"
핏괜찬고 잘입겠습니다.,,2.0,2.0,"[-3.323781967163086, -2.528149366378784, 6.921533107757568]","[0.13593009114265442, 0.1346844732761383, 0.15967516601085663]","[0.0012456178665161133, 0.0, 0.024990692734718323]"
이쁘게 입고 잇어요,,2.0,2.0,"[-2.6073107719421387, -3.2196407318115234, 7.28993034362793]","[0.11416919529438019, 0.1205730214715004, 0.14396530389785767]","[0.0, 0.006403826177120209, 0.029796108603477478]"
사이즈도 적당하고 편하게 입기 좋아요,,2.0,2.0,"[-2.8051679134368896, -3.082158088684082, 7.3617024421691895]","[0.1315591186285019, 0.10939085483551025, 0.12356919795274734]","[0.022168263792991638, 0.0, 0.014178343117237091]"
핏이멋지게 나왔네요 좋습니다,,2.0,2.0,"[-3.2379183769226074, -2.3574090003967285, 6.711191177368164]","[0.12788210809230804, 0.11634070426225662, 0.14358322322368622]","[0.011541403830051422, 0.0, 0.027242518961429596]"
"엄청 좋아요
여기 옷 ㅅㅌㅊ임",,2.0,2.0,"[-3.2237796783447266, -2.8908865451812744, 7.204057693481445]","[0.14929062128067017, 0.1179966926574707, 0.15347430109977722]","[0.03129392862319946, 0.0, 0.03547760844230652]"
🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊,,2.0,2.0,"[-3.6223108768463135, 0.17187225818634033, 3.2842071056365967]","[0.15615670382976532, 0.14307937026023865, 0.1625770777463913]","[0.013077333569526672, 0.0, 0.01949770748615265]"
옷핏도 예쁘고 저는 한 해가 아니라 여러해 잘 쓸 수 있을것같아요!,,2.0,2.0,"[-3.048405170440674, -2.8853771686553955, 7.210382461547852]","[0.13024172186851501, 0.12171025574207306, 0.15646390616893768]","[0.008531466126441956, 0.0, 0.034753650426864624]"
옷이이뻐용 다음에또살게용,,2.0,1.0,"[-3.124875783920288, 1.0165283679962158, 0.8932673931121826]","[0.17154988646507263, 0.18313847482204437, 0.1597428172826767]","[0.011807069182395935, 0.023395657539367676, 0.0]"
단추랑 이것저것 많아서 무게감 드는 것 빼곤 괜찮았어요 감사합니다~,,2.0,2.0,"[-2.962157964706421, -2.864095687866211, 7.189516544342041]","[0.13279934227466583, 0.1288824826478958, 0.14550046622753143]","[0.0039168596267700195, 0.0, 0.01661798357963562]"
핏 너뮤 예뻐서 자주 입고 있어요 ㅠㅠㅠ,,2.0,2.0,"[-2.751300573348999, -3.1484439373016357, 7.33100700378418]","[0.11506956070661545, 0.1302357167005539, 0.14384037256240845]","[0.0, 0.015166155993938446, 0.028770811855793]"
너무 맘에 들어요 ㅎㅎ,,2.0,2.0,"[-2.7215325832366943, -3.2206952571868896, 7.354744911193848]","[0.12128343433141708, 0.12734383344650269, 0.14581254124641418]","[0.0, 0.006060399115085602, 0.0245291069149971]"
맘에들어요ㅎㅎ생각한것보단,,2.0,2.0,"[-3.660989999771118, 0.16667810082435608, 3.3183541297912598]","[0.1604069620370865, 0.14203651249408722, 0.15566635131835938]","[0.018370449542999268, 0.0, 0.013629838824272156]"
아들이  좋아하네요  ^^,,2.0,2.0,"[-3.143127679824829, -2.859821081161499, 7.242028713226318]","[0.11736339330673218, 0.1273072212934494, 0.15215244889259338]","[0.0, 0.009943827986717224, 0.034789055585861206]"
너무 예쁩니다!! 키 187 깔끔하네요~,,2.0,2.0,"[-3.6666855812072754, -2.2506935596466064, 6.751767158508301]","[0.13235989212989807, 0.13484105467796326, 0.16648359596729279]","[0.0, 0.0024811625480651855, 0.034123703837394714]"
180/80 몸에 딱맞습니다,,2.0,2.0,"[-3.015805244445801, -2.9684183597564697, 7.337678909301758]","[0.1183265969157219, 0.1197189912199974, 0.12766340374946594]","[0.0, 0.0013923943042755127, 0.009336806833744049]"
